订单编号,订单状态,下单时间,发货时间,支付方式,商品型号,商品编码,商品件数,商品金额,优惠金额,实付金额,收货人姓名,收货人地址
81417556234378,已关闭,2021-01-23 20:36:10,2021-01-25 22:08:23,借记卡,哇鸥乐意优享礼盒,2101,1,445,20,425,师涛,湖南省东县锡山韦街o座 241927
81417556237698,已完成,2021-01-21 19:43:21,2021-01-28 21:49:20,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,郭建军,澳门特别行政区南昌市永川通辽街F座 591881
81417556238220,已关闭,2021-01-24 05:53:54,2021-02-01 16:20:38,借记卡,哇鸥顺意优享礼盒,2110,3,3354,0,3354,王凯,陕西省西宁市合川太原街t座 663922
81417556231485,已关闭,2021-01-25 01:56:09,2021-01-26 17:56:00,借记卡,哇鸥心意优享礼盒,2102,1,667,30,637,刘秀兰,河北省邯郸市龙潭黄街t座 964000
81417556238500,已关闭,2021-01-21 02:09:28,2021-01-29 02:01:47,借记卡,哇鸥心意优享礼盒,2102,3,2001,0,2001,卢桂荣,黑龙江省石家庄市平山梁路Y座 444713
81417556232362,已完成,2021-01-25 15:11:17,2021-02-01 12:43:13,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,胡洋,西藏自治区柳州市朝阳贵阳街k座 260866
81417556237364,已关闭,2021-01-23 18:22:44,2021-02-01 23:25:25,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,宋艳,吉林省惠州县徐汇许路k座 531203
81417556236575,已完成,2021-01-24 04:31:14,2021-01-24 08:25:26,借记卡,哇鸥顺意优享礼盒,2110,1,1118,20,1098,陈凯,香港特别行政区阜新市吉区辛集路n座 292121
81417556233735,已完成,2021-01-22 01:10:32,2021-01-24 06:24:06,借记卡,哇鸥心意优享礼盒,2102,4,2668,0,2668,顾秀梅,辽宁省哈尔滨县沈北新长春路T座 445328
81417556238495,已关闭,2021-01-22 02:03:36,2021-01-28 05:18:24,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,陈金凤,安徽省银川市永川关岭路G座 467468
81417556232953,已关闭,2021-01-25 03:16:31,2021-01-31 16:33:01,借记卡,哇鸥乐意优享礼盒,2101,5,2225,0,2225,康莹,澳门特别行政区成县魏都金路r座 808868
81417556234233,已完成,2021-01-28 17:07:32,2021-01-31 01:32:07,借记卡,哇鸥乐意优享礼盒,2101,1,445,30,415,符旭,四川省桂兰市丰都南京街K座 874304
81417556237208,已关闭,2021-01-21 10:41:37,2021-01-27 22:58:21,借记卡,哇鸥心意优享礼盒,2102,9,6003,30,5973,聂桂珍,江西省玉英县清浦唐街N座 328902
81417556236479,已关闭,2021-01-22 04:24:10,2021-01-23 13:26:38,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,张秀珍,台湾省汕尾市花溪王路g座 966569
81417556232336,已完成,2021-01-27 14:51:41,2021-01-30 07:13:01,借记卡,哇鸥乐意优享礼盒,2101,6,2670,20,2650,陈杨,澳门特别行政区兰州市花溪石路e座 939707
81417556232416,已关闭,2021-01-27 02:36:18,2021-01-31 05:44:22,借记卡,哇鸥顺意优享礼盒,2110,1,1118,20,1098,谭丽娟,内蒙古自治区丹丹县东丽路街W座 736711
81417556234607,已完成,2021-01-23 01:25:57,2021-01-30 10:40:53,借记卡,哇鸥心意优享礼盒,2102,5,3335,0,3335,李欢,天津市昆明县城东西宁路z座 938725
81417556238612,已关闭,2021-01-31 18:48:09,2021-02-01 12:52:09,借记卡,哇鸥心意优享礼盒,2102,2,1334,30,1304,刘宁,吉林省杭州县孝南邱街H座 923178
81417556238397,已完成,2021-01-22 17:47:45,2021-01-26 14:11:33,借记卡,哇鸥心意优享礼盒,2102,6,4002,20,3982,吴斌,四川省倩市海港永安街x座 450257
81417556239024,已完成,2021-01-21 00:34:49,2021-02-01 17:25:09,借记卡,哇鸥顺意优享礼盒,2110,2,2236,40,2196,杨倩,天津市梧州县西夏李街G座 826842
81417556235622,已完成,2021-01-24 03:00:06,2021-01-27 18:36:35,借记卡,哇鸥心意优享礼盒,2102,5,3335,0,3335,李桂香,宁夏回族自治区宜都县蓟州合山路Q座 144042
81417556239567,已关闭,2021-01-23 13:00:28,2021-01-23 23:48:46,借记卡,哇鸥顺意优享礼盒,2110,6,6708,30,6678,郭想,广西壮族自治区峰县西峰惠州路P座 310266
81417556232480,已完成,2021-01-25 23:59:59,2021-01-26 05:34:26,借记卡,哇鸥乐意优享礼盒,2101,2,890,40,850,姬佳,贵州省帆县清城谢街I座 122669
81417556230980,已关闭,2021-01-28 03:26:16,2021-01-28 08:46:12,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,桂晨,广东省杭州市沈河深圳路K座 878768
81417556237820,已完成,2021-01-22 10:50:21,2021-01-24 15:43:12,借记卡,哇鸥顺意优享礼盒,2110,3,3354,0,3354,伍婷,辽宁省阳市静安昆明街r座 130002
81417556238616,已关闭,2021-01-23 05:53:03,2021-01-24 17:35:47,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,冯丹,江苏省璐市怀柔六盘水路O座 858407
81417556236352,已完成,2021-01-29 22:39:47,2021-01-31 06:18:51,借记卡,哇鸥乐意优享礼盒,2101,2,890,20,870,姜旭,山西省秀荣市高港郑路I座 977939
81417556238244,已完成,2021-01-21 10:45:13,2021-01-31 08:37:28,借记卡,哇鸥顺意优享礼盒,2110,1,1118,40,1078,任玉英,河南省杰县合川邓路C座 790382
81417556239456,已关闭,2021-01-28 17:17:57,2021-02-01 02:49:31,借记卡,哇鸥顺意优享礼盒,2110,9,10062,30,10032,王雪,天津市兴安盟市闵行关岭街P座 100572
81417556239367,已完成,2021-01-29 17:41:29,2021-01-31 05:37:22,借记卡,哇鸥心意优享礼盒,2102,4,2668,0,2668,周秀兰,新疆维吾尔自治区龙市山亭通辽路K座 930188
81417556236953,已完成,2021-01-22 04:07:03,2021-01-27 18:04:11,借记卡,哇鸥心意优享礼盒,2102,7,4669,0,4669,吴凤兰,内蒙古自治区凤英市朝阳孙路r座 309545
81417556230750,已关闭,2021-01-21 01:33:09,2021-01-30 06:17:37,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,董丽华,黑龙江省亮县徐汇嘉禾街D座 752641
81417556237106,已完成,2021-01-24 23:15:48,2021-01-27 20:21:12,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,董冬梅,西藏自治区重庆市西夏太原路U座 487518
81417556232585,已完成,2021-01-24 03:43:43,2021-01-27 13:20:28,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,徐秀芳,山西省敏县牧野程街j座 727522
81417556238534,已关闭,2021-01-21 22:00:20,2021-01-30 01:24:54,借记卡,哇鸥乐意优享礼盒,2101,2,890,30,860,黄宁,浙江省济南县城东兴安盟路W座 298386
81417556230689,已完成,2021-01-23 19:01:15,2021-01-26 16:05:10,借记卡,哇鸥心意优享礼盒,2102,7,4669,0,4669,李丽丽,山西省玉珍县东丽杨街m座 271077
81417556236264,已关闭,2021-01-25 16:59:40,2021-01-26 11:58:21,借记卡,哇鸥乐意优享礼盒,2101,4,1780,0,1780,杜波,辽宁省红梅县涪城查街Y座 216155
81417556239399,已关闭,2021-01-28 15:50:20,2021-01-28 23:39:17,借记卡,哇鸥顺意优享礼盒,2110,6,6708,0,6708,王红,山东省成都县永川赵街j座 952604
81417556235986,已完成,2021-01-29 20:47:54,2021-01-30 05:09:55,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,邬峰,新疆维吾尔自治区南昌市高明重庆路P座 158680
81417556238121,已完成,2021-01-24 01:14:35,2021-01-25 19:50:26,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,丁娟,河南省宁市白云蒙街q座 314745
81417556232327,已关闭,2021-01-21 19:42:00,2021-01-23 13:29:32,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,陈红,河南省秀荣县安次马鞍山街q座 930969
81417556233886,已关闭,2021-01-24 08:29:00,2021-01-30 03:13:42,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,卢杨,辽宁省潮州市滨城黄街H座 143898
81417556236429,已完成,2021-01-24 17:41:35,2021-02-01 22:05:27,借记卡,哇鸥顺意优享礼盒,2110,3,3354,0,3354,朱雪,新疆维吾尔自治区燕市淄川大冶路x座 473592
81417556236705,已关闭,2021-01-22 17:58:47,2021-01-26 16:46:28,借记卡,哇鸥乐意优享礼盒,2101,4,1780,30,1750,杨瑞,陕西省玉华县静安孙路R座 338513
81417556232236,已完成,2021-01-26 04:14:40,2021-02-01 23:29:52,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,高婷婷,安徽省霞市锡山杭州路R座 160761
81417556239957,已完成,2021-01-21 19:40:21,2021-01-24 00:28:29,借记卡,哇鸥顺意优享礼盒,2110,4,4472,20,4452,党坤,湖北省慧市兴山通辽街H座 625595
81417556239693,已关闭,2021-01-24 23:03:21,2021-01-30 06:06:14,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,叶莉,青海省涛市门头沟永安路o座 307150
81417556238374,已关闭,2021-01-24 15:56:28,2021-01-27 02:28:28,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,高彬,云南省拉萨县花溪沈阳路K座 950265
81417556232388,已完成,2021-01-23 13:37:15,2021-01-25 04:18:32,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,韩明,海南省强县蓟州朱街k座 161454
81417556239345,已完成,2021-01-23 03:09:05,2021-01-31 22:12:53,借记卡,哇鸥顺意优享礼盒,2110,1,1118,40,1078,廖丽华,湖北省潮州县高坪太原路b座 553245
81417556233346,已关闭,2021-01-23 20:20:28,2021-01-26 08:35:27,借记卡,哇鸥乐意优享礼盒,2101,1,445,20,425,李玉,甘肃省飞市永川齐齐哈尔路K座 473587
81417556239589,已关闭,2021-01-23 10:15:20,2021-01-23 14:09:02,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,陈斌,安徽省成都市静安马鞍山街g座 384635
81417556236489,已关闭,2021-01-23 10:30:09,2021-01-30 20:12:50,借记卡,哇鸥心意优享礼盒,2102,3,2001,0,2001,丁瑞,辽宁省昆明县萧山何街e座 242943
81417556233904,已关闭,2021-01-24 07:03:30,2021-01-30 06:39:00,借记卡,哇鸥心意优享礼盒,2102,4,2668,0,2668,何婷婷,青海省太原市海港拉萨路b座 918561
81417556235282,已关闭,2021-01-26 16:37:14,2021-01-29 00:14:03,借记卡,哇鸥乐意优享礼盒,2101,1,445,20,425,岳峰,四川省合肥县长寿陈街n座 115090
81417556230131,已完成,2021-01-21 19:45:21,2021-01-27 16:30:25,借记卡,哇鸥顺意优享礼盒,2110,4,4472,0,4472,皮桂兰,甘肃省宜都县永川深圳街Y座 192671
81417556235094,已完成,2021-01-28 13:13:59,2021-02-01 06:20:41,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,黄倩,山东省彬市永川江路p座 543039
81417556231396,已完成,2021-01-24 21:33:11,2021-01-28 15:47:16,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,张建华,青海省桂香市西峰王路I座 803189
81417556233961,已完成,2021-01-21 17:19:28,2021-02-01 02:57:32,借记卡,哇鸥心意优享礼盒,2102,4,2668,0,2668,潘红霞,山西省齐齐哈尔市大东杨街w座 407216
81417556234947,已关闭,2021-01-27 05:28:59,2021-01-29 10:25:36,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,曾秀梅,新疆维吾尔自治区辛集县海陵长春街l座 215516
81417556232841,已关闭,2021-01-25 07:39:07,2021-02-01 06:42:41,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,厉建国,香港特别行政区凤英市崇文刘路u座 534066
81417556232068,已关闭,2021-01-27 18:11:44,2021-02-01 02:06:28,借记卡,哇鸥心意优享礼盒,2102,5,3335,0,3335,杨秀芳,四川省倩县城东合肥街Z座 587112
81417556231580,已完成,2021-01-24 01:43:53,2021-01-25 23:39:46,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,陈红梅,新疆维吾尔自治区桂荣市高港乌鲁木齐路a座 897278
81417556235038,已完成,2021-01-22 19:50:45,2021-01-24 23:02:02,借记卡,哇鸥心意优享礼盒,2102,4,2668,0,2668,靳英,湖南省哈尔滨市平山高路w座 753005
81417556236847,已完成,2021-01-25 01:19:47,2021-01-29 07:59:09,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,蒋佳,四川省倩县西夏昆明街C座 672239
81417556238834,已关闭,2021-01-22 03:02:10,2021-01-26 14:00:33,借记卡,哇鸥顺意优享礼盒,2110,5,5590,20,5570,盛旭,河北省广州市南长呼和浩特街c座 330198
81417556238911,已完成,2021-01-26 21:49:59,2021-01-27 19:29:35,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,柯莉,陕西省南京市房山柳州路G座 733101
81417556235129,已关闭,2021-01-31 10:26:15,2021-01-31 12:33:56,借记卡,哇鸥顺意优享礼盒,2110,1,1118,20,1098,董梅,四川省桂香市永川孙街h座 985036
81417556233647,已关闭,2021-01-24 05:01:43,2021-01-27 01:51:43,借记卡,哇鸥心意优享礼盒,2102,4,2668,20,2648,刘龙,江西省荣县长寿马鞍山街d座 194675
81417556234812,已完成,2021-01-24 17:00:32,2021-01-31 12:16:58,借记卡,哇鸥乐意优享礼盒,2101,6,2670,40,2630,唐丽华,辽宁省婷市南长哈尔滨街W座 525265
81417556230758,已关闭,2021-01-23 03:17:03,2021-01-30 08:41:34,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,宋兰英,江西省艳市普陀李路Q座 192677
81417556231145,已关闭,2021-01-28 11:34:58,2021-01-31 10:02:52,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,阎健,内蒙古自治区张家港市双滦沈路I座 257332
81417556235635,已关闭,2021-01-21 17:27:12,2021-01-28 03:48:23,借记卡,哇鸥顺意优享礼盒,2110,1,1118,20,1098,钟欢,河北省志强县和平兴城路Y座 949256
81417556231320,已关闭,2021-01-26 09:13:50,2021-01-29 03:55:38,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,李峰,江苏省军县大兴潮州路z座 680202
81417556238493,已完成,2021-01-21 19:00:10,2021-01-23 07:15:14,借记卡,哇鸥乐意优享礼盒,2101,1,445,20,425,赵艳,重庆市杭州市滨城左街z座 603502
81417556234594,已关闭,2021-01-25 00:38:24,2021-01-26 07:30:35,借记卡,哇鸥顺意优享礼盒,2110,5,5590,0,5590,崔建平,安徽省晶市海陵张街B座 299066
81417556237463,已完成,2021-01-23 18:59:06,2021-01-29 15:01:42,借记卡,哇鸥顺意优享礼盒,2110,1,1118,40,1078,陶玉梅,福建省宁县房山萧路N座 429531
81417556238451,已完成,2021-01-25 23:10:11,2021-01-28 17:06:30,借记卡,哇鸥乐意优享礼盒,2101,2,890,40,850,郑旭,湖北省银川市涪城银川路M座 847210
81417556232576,已完成,2021-01-23 06:47:19,2021-02-01 11:08:39,借记卡,哇鸥乐意优享礼盒,2101,5,2225,0,2225,郝波,海南省秀兰县牧野长沙路G座 131420
81417556231270,已关闭,2021-01-24 08:42:38,2021-01-24 14:15:44,借记卡,哇鸥心意优享礼盒,2102,3,2001,0,2001,姜凤英,甘肃省关岭市崇文西安街u座 424374
81417556236848,已完成,2021-01-30 08:07:57,2021-01-31 00:45:56,借记卡,哇鸥顺意优享礼盒,2110,2,2236,40,2196,张建华,海南省琳市门头沟南昌路a座 112748
81417556230857,已完成,2021-01-25 06:03:02,2021-01-30 06:33:07,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,韩东,湖南省丽华县金平巢湖路J座 876281
81417556234090,已关闭,2021-01-22 01:13:23,2021-01-29 10:56:45,借记卡,哇鸥心意优享礼盒,2102,5,3335,40,3295,陈燕,新疆维吾尔自治区银川市普陀南昌街X座 243376
81417556234282,已关闭,2021-01-21 11:33:39,2021-01-31 10:25:22,借记卡,哇鸥心意优享礼盒,2102,1,667,20,647,张颖,西藏自治区潮州市合川任路t座 670852
81417556232405,已完成,2021-01-24 15:31:07,2021-01-28 01:24:58,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,罗晶,河北省合山市金平福州街v座 220085
81417556235578,已关闭,2021-01-22 09:11:32,2021-01-26 01:58:28,借记卡,哇鸥乐意优享礼盒,2101,6,2670,0,2670,王建国,四川省潜江市清浦长春街l座 205654
81417556239932,已完成,2021-01-23 10:28:58,2021-01-24 15:17:59,借记卡,哇鸥心意优享礼盒,2102,3,2001,20,1981,徐亮,吉林省玉兰县翔安梁路H座 736380
81417556239689,已完成,2021-01-22 14:58:03,2021-01-31 22:14:08,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,俞慧,湖南省梅县南长辛集街l座 919543
81417556239565,已关闭,2021-01-23 14:50:09,2021-01-26 21:57:28,借记卡,哇鸥心意优享礼盒,2102,6,4002,0,4002,张玲,安徽省建华县清浦张街e座 221903
81417556239727,已完成,2021-01-24 02:26:39,2021-01-30 05:06:21,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,樊军,甘肃省福州县清河郑街P座 856697
81417556236169,已完成,2021-01-24 14:43:06,2021-01-29 03:15:12,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,周亮,江西省梧州县滨城李路u座 151735
81417556238908,已完成,2021-01-21 10:34:19,2021-01-27 10:50:53,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,覃雷,山西省哈尔滨市黄浦彭街S座 525471
81417556233148,已完成,2021-01-27 14:55:03,2021-01-29 15:01:27,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,邱博,澳门特别行政区沈阳市城东梁路s座 880385
81417556236505,已完成,2021-01-28 11:16:05,2021-01-30 08:07:04,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,陈斌,广西壮族自治区明市锡山荆门街k座 869633
81417556234136,已关闭,2021-01-30 22:55:52,2021-02-01 16:15:34,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,胡璐,澳门特别行政区杰市门头沟呼和浩特路Z座 365830
81417556234289,已完成,2021-01-22 13:09:43,2021-01-28 12:20:07,借记卡,哇鸥顺意优享礼盒,2110,1,1118,30,1088,任秀云,台湾省娟县海陵杨路N座 978706
81417556234578,已完成,2021-01-25 17:08:21,2021-01-30 18:51:33,借记卡,哇鸥乐意优享礼盒,2101,2,890,30,860,王梅,安徽省丹市朝阳陈路u座 184481
81417556232563,已完成,2021-01-23 01:20:49,2021-01-31 13:54:27,借记卡,哇鸥乐意优享礼盒,2101,9,4005,20,3985,孟婷婷,重庆市巢湖市双滦马街C座 850161
81417556239873,已完成,2021-01-24 18:55:24,2021-01-26 03:11:05,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,陈帅,天津市想市滨城辛集街a座 984620
81417556231841,已关闭,2021-01-21 04:35:41,2021-01-22 11:23:58,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,卢琴,辽宁省南昌市滨城北镇街T座 372777
81417556237136,已关闭,2021-01-24 19:58:11,2021-01-25 05:32:58,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,陈楠,新疆维吾尔自治区张家港县友好淮安街t座 217036
81417556235949,已关闭,2021-01-30 06:11:13,2021-01-30 08:43:57,借记卡,哇鸥心意优享礼盒,2102,4,2668,0,2668,李丹,山西省军市丰都武汉街X座 819439
81417556237301,已完成,2021-01-27 04:04:34,2021-01-28 13:37:57,借记卡,哇鸥心意优享礼盒,2102,1,667,40,627,王彬,山西省沈阳县崇文吴街e座 321738
81417556233703,已关闭,2021-01-26 19:20:24,2021-01-29 00:15:14,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,燕帅,广东省英县东丽重庆街X座 301995
81417556235795,已关闭,2021-01-22 05:26:14,2021-01-30 16:48:08,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,许丽娟,宁夏回族自治区欣县城北荆门路M座 570296
81417556233806,已完成,2021-01-29 18:40:50,2021-01-31 20:20:07,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,韦建,山东省潮州县金平六盘水路p座 596403
81417556232445,已关闭,2021-01-29 15:54:36,2021-01-29 16:10:10,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,黄燕,吉林省小红市沈河拉萨路C座 790385
81417556236580,已关闭,2021-01-26 16:30:00,2021-01-28 10:07:56,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,白柳,香港特别行政区建华市淄川刘路h座 573442
81417556231879,已完成,2021-01-22 02:08:34,2021-01-24 15:59:52,借记卡,哇鸥顺意优享礼盒,2110,1,1118,20,1098,钱涛,河南省南京县山亭武汉街k座 753823
81417556236728,已完成,2021-01-22 11:18:43,2021-01-25 15:50:39,借记卡,哇鸥乐意优享礼盒,2101,7,3115,0,3115,王玉兰,宁夏回族自治区柳州县山亭西宁街W座 235632
81417556231239,已关闭,2021-01-21 01:34:08,2021-01-21 11:43:35,借记卡,哇鸥顺意优享礼盒,2110,10,11180,0,11180,袁艳,台湾省邯郸市新城邯郸路Q座 872961
81417556233741,已完成,2021-01-22 14:51:04,2021-01-23 15:04:16,借记卡,哇鸥乐意优享礼盒,2101,7,3115,0,3115,谢波,甘肃省俊市城东长沙路o座 364932
81417556236508,已关闭,2021-01-21 13:05:41,2021-01-28 08:23:11,借记卡,哇鸥心意优享礼盒,2102,4,2668,20,2648,杨小红,湖北省桂花市南溪呼和浩特路j座 982117
81417556237764,已关闭,2021-01-27 13:58:43,2021-01-28 05:12:02,借记卡,哇鸥乐意优享礼盒,2101,2,890,40,850,柳洁,青海省秀珍市徐汇马路q座 501186
81417556236865,已完成,2021-01-27 09:41:48,2021-01-30 23:28:55,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,马杨,山东省深圳县秀英乌鲁木齐街j座 808545
81417556232523,已关闭,2021-01-26 19:15:08,2021-01-29 06:15:05,借记卡,哇鸥顺意优享礼盒,2110,10,11180,20,11160,田雪梅,内蒙古自治区昆明县高港长沙街Z座 162057
81417556238181,已完成,2021-01-28 18:34:32,2021-01-30 14:07:12,借记卡,哇鸥心意优享礼盒,2102,4,2668,0,2668,刘秀梅,上海市南宁县江北合山街I座 507765
81417556239566,已关闭,2021-01-26 23:56:31,2021-01-28 18:38:25,借记卡,哇鸥心意优享礼盒,2102,1,667,20,647,孟建国,江苏省西安县静安李街a座 390746
81417556238129,已关闭,2021-01-22 23:08:03,2021-01-30 03:30:52,借记卡,哇鸥顺意优享礼盒,2110,4,4472,20,4452,李建平,宁夏回族自治区凯县双滦合山路F座 524779
81417556231612,已关闭,2021-01-23 19:31:23,2021-01-29 04:34:10,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,唐冬梅,山西省南京县江北嘉禾路o座 982631
81417556239716,已完成,2021-01-21 14:27:09,2021-01-31 15:01:54,借记卡,哇鸥乐意优享礼盒,2101,5,2225,0,2225,米金凤,河北省华市海港柳州街t座 213500
81417556231310,已完成,2021-02-01 09:47:20,2021-02-01 23:46:58,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,吴玉,西藏自治区帆市黄浦高路b座 880076
81417556234275,已关闭,2021-01-30 07:18:32,2021-01-31 21:47:48,借记卡,哇鸥顺意优享礼盒,2110,3,3354,0,3354,李平,广西壮族自治区军县闵行淮安街F座 862495
81417556236029,已关闭,2021-01-23 18:51:46,2021-01-30 11:01:14,借记卡,哇鸥顺意优享礼盒,2110,3,3354,0,3354,徐峰,辽宁省莹县南溪王路v座 208993
81417556231919,已关闭,2021-01-21 02:23:49,2021-01-31 04:10:11,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,李桂兰,澳门特别行政区桂珍市普陀王路e座 464086
81417556235227,已关闭,2021-01-26 17:24:59,2021-01-30 21:12:45,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,孙健,辽宁省柳市淄川海口路L座 351601
81417556231481,已关闭,2021-01-28 09:10:23,2021-01-28 21:28:52,借记卡,哇鸥心意优享礼盒,2102,5,3335,40,3295,朱涛,广西壮族自治区贵阳县友好呼和浩特路F座 373366
81417556234803,已完成,2021-01-24 19:51:26,2021-01-28 13:25:11,借记卡,哇鸥心意优享礼盒,2102,2,1334,30,1304,吴丽华,浙江省建县门头沟位路F座 462599
81417556233663,已关闭,2021-01-23 05:22:26,2021-01-30 04:18:20,借记卡,哇鸥心意优享礼盒,2102,2,1334,0,1334,王磊,宁夏回族自治区林县沙市西安路J座 374431
81417556235023,已完成,2021-01-22 16:51:01,2021-01-30 17:51:59,借记卡,哇鸥乐意优享礼盒,2101,1,445,0,445,姚刚,台湾省桂珍县大兴蔡路O座 933172
81417556231494,已完成,2021-01-27 03:01:46,2021-01-28 09:07:50,借记卡,哇鸥乐意优享礼盒,2101,3,1335,0,1335,李帆,湖北省婷市魏都马鞍山路w座 204543
81417556238355,已关闭,2021-01-27 10:47:29,2021-01-30 17:15:50,借记卡,哇鸥乐意优享礼盒,2101,6,2670,0,2670,阎桂荣,广东省兵县永川魏路J座 482556
81417556236302,已完成,2021-01-23 11:21:31,2021-01-31 10:37:21,借记卡,哇鸥顺意优享礼盒,2110,3,3354,0,3354,邓娟,西藏自治区磊县浔阳香港街T座 166000
81417556234618,已关闭,2021-01-25 20:29:41,2021-01-29 10:30:23,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,胡建华,陕西省海门县长寿济南街z座 405862
81417556235910,已完成,2021-01-26 01:02:07,2021-01-30 11:30:14,借记卡,哇鸥乐意优享礼盒,2101,1,445,20,425,王杨,河北省东莞市吉区杭州街a座 671794
81417556234953,已关闭,2021-01-27 13:40:42,2021-01-31 04:27:20,借记卡,哇鸥顺意优享礼盒,2110,1,1118,40,1078,何金凤,四川省香港市大东邯郸路l座 240024
81417556230149,已关闭,2021-01-28 22:47:00,2021-01-29 06:42:49,借记卡,哇鸥乐意优享礼盒,2101,2,890,0,890,江宇,福建省亮县秀英福州街Y座 260411
81417556237617,已完成,2021-01-23 01:13:41,2021-01-29 22:48:48,借记卡,哇鸥心意优享礼盒,2102,4,2668,30,2638,李玉梅,澳门特别行政区桂兰县高港东莞路t座 543178
81417556237850,已完成,2021-01-22 02:22:22,2021-01-25 18:05:59,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,周俊,山西省超县永川昆明路h座 965556
81417556236285,已完成,2021-01-26 08:48:53,2021-01-29 20:54:32,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,黄志强,甘肃省建国县白云毛路V座 333102
81417556238141,已关闭,2021-01-25 03:40:01,2021-01-29 10:29:02,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,范桂花,宁夏回族自治区六安市南溪昆明街n座 208970
81417556232544,已关闭,2021-01-24 15:52:53,2021-01-28 18:25:49,借记卡,哇鸥顺意优享礼盒,2110,1,1118,30,1088,廖建平,贵州省强县兴山郑州街j座 340977
81417556234478,已完成,2021-01-21 11:15:49,2021-01-31 13:32:35,借记卡,哇鸥心意优享礼盒,2102,1,667,0,667,赵瑜,陕西省琳县大东阮路L座 647516
81417556236177,已关闭,2021-01-23 19:19:04,2021-01-26 17:21:01,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,郭鹏,澳门特别行政区玉市房山海门路x座 593495
81417556235497,已完成,2021-01-23 23:10:27,2021-02-01 13:00:37,借记卡,哇鸥顺意优享礼盒,2110,2,2236,0,2236,王利,山西省玉英市东城贵阳街Q座 861631
81417556231858,已完成,2021-01-23 09:28:48,2021-01-23 10:18:27,借记卡,哇鸥心意优享礼盒,2102,2,1334,20,1314,黄建华,安徽省天津县魏都张路g座 846479
81417556239086,已完成,2021-01-23 20:32:20,2021-02-01 01:12:54,借记卡,哇鸥顺意优享礼盒,2110,1,1118,0,1118,邹丹丹,广西壮族自治区伟县花溪澳门街j座 893883
